word	syllables	suffix	meaning	semantics	ending	cons.cluster	all_vowels	last_vowel	1	2
фосген	2	-	[гр. phos свет-j- genos род] —органическое соединение алифатическогоряда; бесцветный газ; получается из окиси углерода и хлора; примен. дляполучения красителей, карбамида и его производных и др.; отравляющее веществоудушающего действия.	вещество	a	н	ое	е	-5.778013029798914e-4	-4.489131846778856e-6
фосфат	2	-	[гр.; см. фосфор] —соли фосфорной кислоты; примем, как удобренияв моющие средства, используются в пищевой промышленности,	NA	a	т	оа	а	-2.91126945083095e-4	7.380740804695576e-4
фосфид	2	-	— соединения фосфора с другими элементами; нек-рые ф. примен. какполупроводники.	NA	a	д	ои	и	5.085907090831566e-4	5.607627283752239e-5
фосфин	2	ин	NOT FOUND	NA	a	н	ои	и	9.459586077487763e-4	-2.1263564797102119e-4
фосфит	2	-	NOT FOUND	NA	a	т	ои	и	5.038273397460028e-4	1.804344789947745e-5
фосфоазот	4	от	NOT FOUND	NA	a	т	ооао	о	4.223569277312025e-6	3.3474096482618616e-4
фосфор	2	-	химический элемент, содержащийся в некоторых минералах, в костях животных, в животных и растительных тканях	вещество	both	р	оо	о	-2.8224849476192064e-4	6.12774433661241e-4
фосфорит	3	ит	— минеральные образования в виде плотных пластов, линз, иногдажелваков и конкреций, залегающие в осадочных горных породах; состоят из апатита(фосфат кальция) с примесями глин, карбонатов и др.; важнейшее сырье дляпроизводства суперфосфата.	NA	a	т	оои	и	0.001102144752166801	-3.699727732048239e-4
фосфороскоп	4	-	NOT FOUND	NA	a	п	оооо	о	-1.1604719944336492e-4	3.9384251327701306e-4
фот	1	-	[гр. phos (photos) свет] — единица освещенности в сгс системеединиц, равная освещенности, создаваемой световым потоком в 1 люмен, равномернораспределенным по площади 1 см2.	NA	a	т	о	о	-3.6167805776635446e-4	8.526652601373763e-4
фотарий	3	арий	[гр. phos (photos) свет] — светолечебный кабинет для проведениягрупповых облучений ультрафиолетовыми и тепловыми лучами с профилактическими илечебными целями.	NA	a	й	оаи	и	0.001299713025860973	-5.97609900614549e-4
фотоавтомат	5	-	NOT FOUND	NA	a	т	ооаоа	а	-1.7238181468576242e-4	2.4560920347786275e-4
фотоальбом	4	-	NOT FOUND	NA	a	м	ооао	о	-1.5831078778959232e-4	4.400863167262086e-4
фотоаппарат	5	-	NOT FOUND	NA	a	т	ооааа	а	-1.3204384396212833e-4	2.4930087970271805e-4
фотоаппаратик	6	ик	NOT FOUND	NA	a	к	ооаааи	и	0.001078338362368673	-0.0011366708982469226
фотоархив	4	ив	NOT FOUND	NA	a	в	ооаи	и	0.001248155939746257	-5.699646626683018e-4
фотогелиограф	6	-	[см. фото... + гелиограф] — астрономический инструмент дляфотографирования солнца.	артефакт	a	ф	ооеиоа	а	-8.978447196639573e-4	4.9051051762412324e-5
фотоген	3	-	NOT FOUND	NA	a	н	оое	е	-4.204092611353489e-4	-1.9078485754445745e-4
фотографизм	4	изм	внешне точное, но идейно не осмысленное изображение действительности	NA	a	зм	ооаи	и	0.00201576575653572	-0.0014925914817804
фотодатчик	4	чик	NOT FOUND	NA	a	к	ооаи	и	0.0014749161469804907	-8.071961906976449e-4
фотодетектор	5	-	NOT FOUND	NA	a	р	ооеео	о	-3.129048568323535e-4	1.7251020378569498e-4
фотодиод	4	-	NOT FOUND	NA	a	д	ооио	о	-3.5101290392423725e-5	2.67781507218317e-4
фотодокумент	5	-	NOT FOUND	NA	a	нт	оооуе	е	-7.677182328526717e-4	-4.3626088121165725e-4
фотодубликат	5	-	NOT FOUND	NA	a	т	ооуиа	а	-1.4652926688758978e-4	2.2284505516526848e-4
фотозал	3	-	NOT FOUND	NA	a	л	ооа	а	-1.902869282515145e-4	6.636150084329702e-4
фотоинжектор	5	-	NOT FOUND	NA	a	р	ооиео	о	-3.241573722715214e-4	1.5483510630022175e-4
фотокадр	3	-	NOT FOUND	NA	a	др	ооа	а	-2.256644112114348e-4	7.747249928979753e-4
фотокартограф	5	-	NOT FOUND	NA	a	ф	ооаоа	а	-2.917112470034292e-4	3.4369954505532953e-4
фотокатализатор	7	-	NOT FOUND	NA	a	р	ооааиао	о	-9.365024191760257e-4	-5.632919035685389e-4
фотокатод	4	-	[см. фото...] — катод электровакуумного прибора, испускающий поддействием света поток свободных электронов.	NA	a	д	ооао	о	-5.5062825406270306e-5	3.1212346167927346e-4
фотоколориметр	6	-	NOT FOUND	NA	a	тр	ооооие	е	-0.0015655820990473854	-0.0015612197588729358
фотоконкурс	4	-	NOT FOUND	NA	a	рс	оооу	у	-4.0179929037995293e-4	5.696971898530287e-4
фотоконтроль	4	-	NOT FOUND	NA	a	ль	оооо	о	-6.290080690251248e-4	-5.204827042296064e-4
фотолиз	3	-	[фото... + гр. lysis разложение] — распад молекул вещества поддействием света.	NA	a	з	оои	и	6.034862598236849e-4	-1.1791414817120658e-4
фотоматериал	6	-	NOT FOUND	NA	a	л	ооаеиа	а	-6.620095716808699e-4	8.472857008774167e-5
фотометр	3	-	[см. фото... + ...метр] — оптический прибор для измерения световыхвеличин в фотометрии.	артефакт	a	тр	оое	е	-9.073129529272936e-4	-3.938926275213232e-4
фотомонтаж	4	-	[см. фото(графия) + монтаж] — составление из фотоснимков или ихчастей , иногда дополняемых рисунком, единой в художественном и смысловомотношении композиции; плакат, реклама и т.п., составленные таким путем.	NA	a	ж	оооа	а	-2.986580432371036e-4	6.698285477443121e-4
фотон	2	он	[гр. phos (photos) свет] — частица света, квант электромагнитногополя; одна из нейтральных элементарных частиц с нулевой массой и спином 1; светпредставляет собой поток фотонов; фотонами называют также и рентгеновскиекванты (см. рентгеновское излучение), гамма-кванты (см. гамма-излучение).	NA	a	н	оо	о	-8.166103994939164e-5	7.663335669089766e-4
фотонабор	4	-	NOT FOUND	NA	a	р	ооао	о	-2.4102148341867904e-4	2.9579373458298833e-4
фотонейтрон	4	-	NOT FOUND	NA	a	н	ооео	о	-4.351702860207395e-6	2.92693417167492e-4
фотообъектив	5	ив	NOT FOUND	NA	a	в	оооеи	и	0.0012138720170696568	-6.649659027011013e-4
фотоотпечаток	6	ок	NOT FOUND	NA	a	к	оооеао	о	1.809652537350387e-4	-2.831732831662717e-4
фотоофсет	4	-	NOT FOUND	NA	a	т	ооое	е	-5.006753284708621e-4	-4.0549343695281127e-4
фотоочерк	4	-	NOT FOUND	NA	a	рк	ооое	е	-7.101450987192958e-4	-3.068050629061448e-4
фотопериод	5	-	NOT FOUND	NA	a	д	ооеио	о	-1.3787561212835528e-4	1.972124214273467e-4
фотопериодизм	6	изм	[см. фото... + период]— физиологические изменения у животных ирастений, связанные со сменой дня и ночи.	NA	a	зм	ооеиои	и	0.0019041407857228762	-0.002275374977081334
фотоплан	3	ан	NOT FOUND	NA	a	н	ооа	а	-1.1526458248863896e-5	6.500815113801808e-4
фотополимер	5	-	NOT FOUND	NA	a	р	оооие	е	-9.810039874436967e-4	-8.430091575052457e-4
фотополупроводник	7	ник	NOT FOUND	NA	a	к	оооуоои	и	8.755898564509895e-4	-0.001622465955805918
фотополяриметр	6	-	NOT FOUND	NA	a	тр	ооояие	е	-0.0012565722375292483	-0.001034715096773609
фотопортрет	4	-	NOT FOUND	NA	a	т	ооое	е	-5.006753284708621e-4	-4.0549343695281127e-4
фотоприемник	5	ник	NOT FOUND	NA	a	к	ооиеи	и	0.0014879349033554898	-9.043389459371566e-4
фотопроводник	5	ник	NOT FOUND	NA	a	к	оооои	и	0.001443094341353047	-8.785589026550915e-4
фотопроцесс	4	-	NOT FOUND	NA	a	сс	ооое	е	-6.949653354708964e-4	-3.1585765396475627e-4
фотопулемет	5	-	NOT FOUND	NA	a	т	ооуее	е	-4.808707018005313e-4	-4.273510144176879e-4
фотореактив	5	ив	NOT FOUND	NA	a	в	ооеаи	и	0.00126989124976554	-7.424178977340153e-4
фоторезист	4	ист	NOT FOUND	NA	a	ст	ооеи	и	9.614662446757108e-4	-3.5404566306273264e-4
фоторезистор	5	ор	[см. фото... + резистор] — полупроводниковый прибор,проводимость которого меняется в зависимости от его освещенности.	артефакт	a	р	ооеио	о	-5.083015628090357e-4	2.7679159668531116e-4
фоторепортаж	5	-	репортаж средствами фотографии	NA	a	ж	ооеоа	а	-3.385076839851565e-4	5.958548046291161e-4
фоторецептор	5	-	[см. фото... + рецептор] — световоспринимающие образования(молекулы светочувствительных пигментов, спец. клетки, органы), способныепоглощать свет и вызывать фотобиологические процессы в организмах(фотопериодизм, фототаксис, фототропизм, зрение и др.).	NA	a	р	ооеео	о	-3.129048568323535e-4	1.7251020378569498e-4
фотосинтез	4	-	биологический процесс превращения лучистой энергии Солнца в органическую (химическую) энергию	NA	a	з	ооие	е	-8.500014941807514e-4	-6.279877146501167e-4
фотоскоп	3	-	NOT FOUND	NA	a	п	ооо	о	-4.133226508886588e-5	5.488131487525392e-4
фотослой	3	-	NOT FOUND	NA	a	й	ооо	о	1.3296242433231576e-4	3.772848792875955e-4
фотоснимок	4	ок	NOT FOUND	NA	a	к	ооио	о	3.7910753458665175e-4	1.741593016721013e-4
фотостат	3	-	[фото... + гр. states стоячий] — аппарат для копирования чертежей,документов, книг, рисунков и т. д. фотографическим способом.	артефакт	a	т	ооа	а	-2.354978064349142e-4	5.411572170386495e-4
фототаймер	4	-	NOT FOUND	NA	a	р	ооае	е	-7.91072602508818e-4	-3.961007118086438e-4
фототаксис	4	-	[см. фото... + таксис] — биол. движение свободно перемещающихсямикроорганизмов, растений и животных, а также отдельных клеток или их частей(напр., пластид), вызванное односторонним световым раздражителем.	NA	a	с	ооаи	и	6.925632565171081e-4	-2.6677036217280536e-4
фототелеграф	5	-	телеграфный аппарат для передачи изображений (рисунков, рукописей, фотоснимков); передача изображений посредством такого аппарата	артефакт	a	ф	ооееа	а	-5.132873218602202e-4	3.895105646088837e-4
фототелескоп	5	-	NOT FOUND	NA	a	п	ооеео	о	-2.34996310449355e-4	2.867527613782831e-4
фототеодолит	6	-	NOT FOUND	NA	a	т	ооеоои	и	9.45471584388793e-5	-6.599192720945731e-4
фототок	3	ок	NOT FOUND	NA	a	к	ооо	о	4.809266715196198e-4	3.572781127100205e-4
фототранзистор	5	-	NOT FOUND	NA	a	р	ооаио	о	-3.2415737227152203e-4	1.5483510630022186e-4
фототрансформатор	6	-	NOT FOUND	NA	a	р	ооаоао	о	-6.792530522527597e-4	-1.7000576514391487e-4
фототрафарет	5	-	NOT FOUND	NA	a	т	ооаае	е	-9.168181910719445e-4	-0.0011131520856214503
фототриангулятор	7	-	NOT FOUND	NA	a	р	ооиауяо	о	-9.365024191760294e-4	-5.632919035685431e-4
фототропизм	4	изм	[см. фото... + тропизм] — ростовые движения растений, вызванныеодносторонним действием на них света (см. также гелиотропизм).	NA	a	зм	ооои	и	0.0020290086915565075	-0.0015367923336922953
фотоувеличитель	7	итель	NOT FOUND	NA	a	ль	ооуеиие	е	-0.0029344827699403202	-0.003922997306059016
фотоумножитель	6	итель	NOT FOUND	NA	a	ль	ооуоие	е	-0.0026772334030170535	-0.0035297111676343865
фотофон	3	-	NOT FOUND	NA	a	н	ооо	о	9.829484488948236e-5	4.280876673854182e-4
фотофорез	4	-	NOT FOUND	NA	a	з	ооое	е	-6.165094835733793e-4	-3.598908066034393e-4
фотохромизм	4	изм	[см. фото... + гр. chroma цвет] — физ. способность веществаобратимо приобретать или изменять окраску под действием оптического излучения;используется для регистрации изображений и оптических сигналов, в голографии, вочках и оптических затворах для пропускания света в зависимости отосвещенности.	NA	a	зм	ооои	и	0.0020290086915565075	-0.0015367923336922953
фотохронограф	5	-	NOT FOUND	NA	a	ф	ооооа	а	-3.175637948016007e-4	3.6646369336792084e-4
фотоцинкограф	5	-	NOT FOUND	NA	a	ф	ооиоа	а	-3.175637948016009e-4	3.664636933679206e-4
фотошаблон	4	-	NOT FOUND	NA	a	н	ооао	о	-2.3485827057332243e-5	2.893108108084554e-4
фотоэкспонометр	6	-	NOT FOUND	NA	a	тр	ооэоое	е	-0.0012565722375292483	-0.0010347150967736087
фотоэлектрокалориметр	9	-	NOT FOUND	NA	a	тр	ооэеоаоие	е	-0.0016669022862155682	-0.0011630085308394539
фотоэлектрон	5	-	NOT FOUND	NA	a	н	ооэео	о	-1.2364149362514152e-5	1.4534315562396666e-4
фотоэлектроумножитель	9	итель	NOT FOUND	NA	a	ль	ооэеоуоие	е	-0.0030875634517033637	-0.0036580046017002286
фотоэлемент	5	-	электронный прибор, в котором, под действием света возникает электродвижующая сила	артефакт	a	нт	ооэее	е	-9.929034777337897e-4	-4.2883265137303345e-4
фотоэтюд	4	-	NOT FOUND	NA	a	д	ооэю	ю	-1.8355381507907022e-4	4.89737750408722e-4
фотоэффект	4	-	[см. фото... + аффект] — физ. изменение электрических свойстввещества под действием электромагнитных излучений (света, ультрафиолетовых,рентгеновских и других лучей), напр, испускание электронов вовне под действиемсвета (внешний ф.), изменение электрического сопротивления (внутренний ф.),возникновение электродвижущей силы (фотогальванический ф.); примен. втелевидении, автоматике, кино и других областях техники; ф. я д е р-н ы и —ядерная реакция, вызываемая гамма-квантами (фотонами) достаточно большойэнергии, при которой ядро испускает нуклон или альфа-частицу (или нескольконуклонов, несколько альфа-частиц); к ядерному фотоэффекту относится такжеделение тяжелых ядер под действием фотонов.	NA	a	кт	ооэе	е	-7.103271590733077e-4	-2.4008642226936266e-4
фофан	2	ан	NOT FOUND	NA	a	н	оа	а	-2.2426555455125767e-4	8.520717943289543e-4
фрагмент	2	-	обломок, остаток древнего произведения искусства; отрывок текста, художественного музыкального произведения	NA	a	нт	ае	е	-9.077847885674324e-4	-3.289957425192557e-5
фразеологизм	5	изм	устойчивое выражение с самостоятельным значением, близким к идиоматиматическому	NA	a	зм	аеоои	и	0.0019867411829769675	-0.0016856512903546828
фрак	1	-	парадного сюртука с вырезанными спереди полами и с длинными узкими фалдами сзади	NA	a	к	а	а	-2.2710813029631417e-4	8.812134861584539e-4
фрактал	2	-	NOT FOUND	NA	a	л	аа	а	-3.9494563253847256e-4	8.510294725896854e-4
франк	1	-	денежная единица Франции, Болгарии, Швейцарии, Люксембурга и некоторых других стран	NA	a	нк	а	а	-5.783649118833956e-4	0.0011876559482907128
франклин	2	ин	NOT FOUND	NA	a	н	аи	и	9.069189798405801e-4	-2.0180715110719035e-4
франклинит	3	-	NOT FOUND	NA	a	т	аии	и	7.782986863106733e-4	-2.4251164713685633e-4
франций	2	-	[назв. в честь франции — родины м. перей, открывшей элемент] —радиоактивный хим. элемент; символ fr (лат. francium); один из редчайших инаименее устойчивый из всех радиоактивных элементов, встречающихся в природе.	вещество	a	й	аи	и	6.138780913414323e-4	-2.857807086346009e-5
франчайзинг	3	-	NOT FOUND	NA	a	нг	ааи	и	8.889805527195661e-4	-2.3277800736041837e-4
фратрицид	3	-	NOT FOUND	NA	a	д	аии	и	7.830620556478271e-4	-2.0447882219881144e-4
фраун	2	ун	NOT FOUND	NA	a	н	ау	у	-2.7796905889721917e-4	0.0010548029264386366
фрахт	1	-	плата за перевозку груза (Primo водным путем); перевозимый на зафрактованном транспортном средстве (Primo на судне) груз; такая перевозка	NA	a	хт	а	а	-7.133769277236855e-4	0.0012228801416920014
фрегат	2	-	военный корабль для крейсерской сторожевой службы, противолодочной и противовоздушной обороны; военный парусный трехмачтовый корабль; родственная пеликану крупная океаническая водоплавающая птица с длинным хвостом и черным оперением	NA	a	т	еа	а	-2.9302147952008957e-4	7.346192644982416e-4
фрезер	2	-	NOT FOUND	NA	a	р	ее	е	-8.796821124423091e-4	7.917726180322083e-6
фрейдизм	2	изм	— учение австрийского психиатра и психолога 3. фрейда (1856—1939),сводившее явления культуры, социальную жизнь, поведение людей к формампроявления первичных, бессознательных жизненных влечений (особенно половых),умаляющее значение разумной деятельности и игнорирующее решающую рольсоциальных условий жизни людей.	NA	a	зм	еи	и	0.0017262984345170508	-0.0010678051265942759
фрейм	1	-	NOT FOUND	NA	a	йм	е	е	-0.0010822161659834234	5.006392881656063e-4
френель	2	-	NOT FOUND	NA	a	ль	ее	е	-0.0013147344356410704	-7.921649337337093e-4
френч	1	-	куртка военного образца в талию, с четыремя большими накладными карманами (на груди и боках)	NA	a	нч	е	е	-0.0010555106224038324	3.9339436084231483e-4
фреон	2	-	NOT FOUND	NA	a	н	ео	о	-1.2244794408315662e-4	6.163665598059286e-4
фреттинг	2	-	NOT FOUND	NA	a	нг	еи	и	5.922419503315435e-4	1.574523079318244e-5
фригольд	2	-	NOT FOUND	NA	a	льд	ио	о	-3.6899023689796216e-4	7.308667410914125e-4
фридмон	2	-	NOT FOUND	NA	a	н	ио	о	-1.4200551076850082e-4	6.158798301550316e-4
фриз	1	-	[фр. frise] — 1) средняя часть антаблемента, расположенная междуархитравом и карнизом; 2) кайма, бордюр стены, пола, потолка, ковра и т. п.,обычно украшенные сплошным орнаментом.	NA	a	з	и	и	4.404473470579807e-5	4.214734855262217e-4
фризер	2	-	[англ, freezer freeze замораживать] — машина для взбивания изамораживания смеси полуфабрикатов в производстве мороженого.	NA	a	р	ие	е	-8.886147155584318e-4	-1.3735135959559581e-5
фрикцион	3	-	NOT FOUND	NA	a	н	иио	о	3.229395555723645e-5	4.316422503224747e-4
фример	2	-	[фр. frimaire frimas изморозь, иней] —третий месяц (с 21—23ноября по 20— 22 декабря) французского республиканского календаря,действовавшего в 1/93—1805 гг.	месяц	a	р	ие	е	-0.001076365077679461	1.7596374211080584e-4
фристайл	2	-	[ англ, freestyle] - вид горнолыжного спорта - прыжки и сальто,выполняемые на лыжах с трамплинов, спуск по бугристой трассе.	NA	a	йл	иа	а	-4.882052604837579e-4	9.706588690557514e-4
фритюр	2	-	— глубокий слов растительного или животного жира, в которомпроизводится жарка кулинарных изделий.	NA	a	р	ию	ю	-6.135390801550617e-4	8.122077084981252e-4
фриштык	2	-	NOT FOUND	NA	a	к	иы	ы	-2.1531130419671527e-5	7.756512500825067e-4
фронт	1	-	область раздела между движущимися воздушными массами Spec; объединение общественных сил для действий в каком-нибудь направлении; воинский строй шеренгой; высшее оперативно-стратегическое объединение - группа действующих армий под началом одного командующего; место или отрасль какой-нибудь коллективной деятельности, работ; действующая армия и район, ею занимаемый; территория, на которой ведутся боевые действия; обращенная к противнику сторона боевого расположения войск, линия, по которой развернуты передовые подразделения	NA	a	нт	о	о	-5.618093029578821e-4	8.465798948382223e-4
фронтиньяк	3	як	NOT FOUND	NA	a	к	оия	я	6.97221597632432e-4	7.751953213897897e-4
фронтир	2	-	NOT FOUND	NA	a	р	ои	и	3.2263205107074794e-4	3.974654574123726e-5
фронтиспис	3	-	рисунок, какое-нибудь изображение на развороте титульного листа книги или вверху страницы перед началом текста	NA	a	с	оии	и	7.154481538011935e-4	-1.1136406347451873e-4
фронтит	2	ит	[лат. irons (frontis) лоб] — воспаление (синуит) слизистойоболочки лобной пазухи.	NA	a	т	ои	и	8.866516769866018e-4	-1.8841254678476793e-4
фронтогенез	4	-	[см, ...генеа] — возникновение или обострение атмосферногофронта (см. фронт 3); противоп. фронтолиэ.	NA	a	з	ооее	е	-6.608207869929871e-4	-2.6601991509957195e-4
фронтолиз	3	-	«гр. lysis растворение] — разрушение, размывание атмосферногофронта (см. фронт s); противоп. фронтогенеа.	NA	a	з	оои	и	6.034862598236849e-4	-1.1791414817120658e-4
фронтон	2	он	треугольная или циркулярная верхняя часть фасада здания, ограниченная двускатной крышей; подобное украшение над окнами, дверьми	NA	a	н	оо	о	-8.166103994939164e-5	7.663335669089766e-4
фруг	1	-	NOT FOUND	NA	a	г	у	у	-6.025533892518815e-4	0.0012174558509862007
фрукт	1	-	сочный съедобный плод каких-нибудь деревьев (обычно садовых); о человеке подозрительном и ненадежном	растение	a	кт	у	у	-6.157750730863785e-4	0.001193533701940889
фрюктидор	3	-	[фр. !гис«с!оглат. fructus плод + гр. dorori дар] —двенадцатый месяц (с 18—19 августа по 16—17 сентября) французскогореспубликанского календаря, действовавшего в 1793—1805 гг.	месяц	a	р	юио	о	-3.8621061981284846e-4	6.745365519149563e-4
фталазол	3	-	NOT FOUND	NA	a	л	аао	о	-6.90045729093556e-5	5.302436994270673e-4
фталеин	3	ин	NOT FOUND	NA	a	н	аеи	и	0.0012023761542608506	-4.4410563820717854e-4
фтириаз	3	-	NOT FOUND	NA	a	з	ииа	а	-2.082224404406178e-4	5.911436953915234e-4
фтор	1	-	химический элемент, ядовитый бесцветный газ с едким запахом	вещество	a	р	о	о	-4.647909140669088e-4	8.525009563829636e-4
фторбромметан	4	ан	NOT FOUND	NA	a	н	ооеа	а	-6.532496387816558e-5	5.5758201665188e-4
фторбромпропан	4	ан	NOT FOUND	NA	a	н	оооа	а	-9.785483517346157e-5	5.290636890397971e-4
фторбромэтан	4	ан	NOT FOUND	NA	a	н	ооэа	а	-3.1045703880048626e-5	5.208971203257296e-4
фторгептахлорпропан	6	ан	NOT FOUND	NA	a	н	оеаооа	а	-4.0579271048606634e-4	6.491354665542929e-5
фтордибромметан	5	ан	NOT FOUND	NA	a	н	оиоеа	а	-5.0697030504827396e-5	3.897544180995621e-4
фтордибромпропан	5	ан	NOT FOUND	NA	a	н	оиооа	а	-5.069703050482899e-5	3.897544180995636e-4
фтордибромэтан	5	ан	NOT FOUND	NA	a	н	оиоэа	а	-5.069703050482902e-5	3.897544180995639e-4
фтордихлорметан	5	ан	NOT FOUND	NA	a	н	оиоеа	а	-5.0697030504827396e-5	3.897544180995621e-4
фтордихлорпропан	5	ан	NOT FOUND	NA	a	н	оиооа	а	-5.069703050482899e-5	3.897544180995636e-4
фтордихлорэтан	5	ан	NOT FOUND	NA	a	н	оиоэа	а	-5.069703050482902e-5	3.897544180995639e-4
фторид	2	ид	— соединения фтора с другими элементами, напр, фторид урана,служащий для разделения изотопов урана.	NA	a	д	ои	и	8.786360182005698e-4	-1.127617687983909e-4
фторкаучук	4	-	NOT FOUND	NA	a	к	оауу	у	1.205401037085117e-4	3.4041969888876127e-4
фтороалюминат	6	-	NOT FOUND	NA	a	т	ооаюиа	а	-5.016249468688225e-4	-1.0199581627886646e-4
фторопласт	3	-	NOT FOUND	NA	a	ст	ооа	а	-1.7144748531513067e-4	6.751986230200046e-4
фторосиликат	5	-	NOT FOUND	NA	a	т	ооииа	а	-1.4652926688758815e-4	2.2284505516526596e-4
фтороуглерод	5	-	NOT FOUND	NA	a	д	ооуео	о	-7.504155456673679e-5	1.7991538682135617e-4
фторпентабромпропан	6	ан	NOT FOUND	NA	a	н	оеаооа	а	-4.0579271048606634e-4	6.491354665542929e-5
фторпентахлорпропан	6	ан	NOT FOUND	NA	a	н	оеаооа	а	-4.0579271048606634e-4	6.491354665542929e-5
фторпентахлорэтан	6	ан	NOT FOUND	NA	a	н	оеаоэа	а	-4.057927104860654e-4	6.49135466554292e-5
фторполимер	4	-	NOT FOUND	NA	a	р	ооие	е	-9.153626277534892e-4	-6.518872471577289e-4
фторсекстабромпропан	6	ан	NOT FOUND	NA	a	н	оеаооа	а	-4.0579271048606634e-4	6.491354665542929e-5
фторсекстахлорпропан	6	ан	NOT FOUND	NA	a	н	оеаооа	а	-4.0579271048606634e-4	6.491354665542929e-5
фтортетрабромпропан	6	ан	NOT FOUND	NA	a	н	оеаооа	а	-4.0579271048606634e-4	6.491354665542929e-5
фтортетрабромэтан	6	ан	NOT FOUND	NA	a	н	оеаоэа	а	-4.057927104860654e-4	6.49135466554292e-5
фтортетрахлорпропан	6	ан	NOT FOUND	NA	a	н	оеаооа	а	-4.0579271048606634e-4	6.491354665542929e-5
фтортетрахлорэтан	6	ан	NOT FOUND	NA	a	н	оеаоэа	а	-4.057927104860654e-4	6.49135466554292e-5
фтортрибромпропан	5	ан	NOT FOUND	NA	a	н	оиооа	а	-5.069703050482899e-5	3.897544180995636e-4
фтортрибромэтан	5	ан	NOT FOUND	NA	a	н	оиоэа	а	-5.069703050482902e-5	3.897544180995639e-4
фтортрихлорметан	5	ан	NOT FOUND	NA	a	н	оиоеа	а	-5.0697030504827396e-5	3.897544180995621e-4
фтортрихлорпропан	5	ан	NOT FOUND	NA	a	н	оиооа	а	-5.069703050482899e-5	3.897544180995636e-4
фтортрихлорэтан	5	ан	NOT FOUND	NA	a	н	оиоэа	а	-5.069703050482902e-5	3.897544180995639e-4
фторуглерод	4	-	NOT FOUND	NA	a	д	оуео	о	2.641385724675976e-5	2.9187264246214136e-4
фторфосфат	3	-	NOT FOUND	NA	a	т	ооа	а	-7.838784878070129e-5	5.360837975207841e-4
фторхлорметан	4	ан	NOT FOUND	NA	a	н	ооеа	а	-6.532496387816558e-5	5.5758201665188e-4
фторхлорпропан	4	ан	NOT FOUND	NA	a	н	оооа	а	-9.785483517346157e-5	5.290636890397971e-4
фторхлорэтан	4	ан	NOT FOUND	NA	a	н	ооэа	а	-3.1045703880048626e-5	5.208971203257296e-4
фторэластомер	5	-	NOT FOUND	NA	a	р	оэаое	е	-7.405773815098172e-4	-3.955744979259911e-4
фуганок	3	ок	длинный столярный рубанок	NA	a	к	уао	о	5.16696290908173e-4	3.441255624870067e-4
фугас	2	-	заряд взрывчатого вещества, закладываемый в землю или под воду и взрывающийся от удара, зажигания или другого действия	NA	a	с	уа	а	-3.347551137116886e-4	8.471529220900647e-4
фужер	2	-	большой бокал на высокой ножке	NA	a	р	уе	е	-8.760163114852568e-4	-9.297366315890831e-6
фук	1	-	NOT FOUND	NA	a	к	у	у	-2.5064586786710774e-4	9.444358669104092e-4
фукс	1	-	[нем. fuchs лиса] —в бильярдной игре — случайно выигранный шар,неожиданная удача; * п р о и т и фуксом — пройти случайно, без каких-л.оснований.	NA	a	кс	у	у	-6.119036820210678e-4	0.001085747461022141
фуксин	2	син	красный анилиновый краситель	NA	a	н	уи	и	9.188438247111119e-4	-1.2667353916503795e-4
фуксит	2	-	NOT FOUND	NA	a	т	уи	и	5.245818144851393e-4	-4.857415581947438e-7
фукус	2	-	[лат. fucus] — род морских бурых водорослей, используемых наудобрение, для получения йода.	NA	a	с	уу	у	-3.561077190771444e-4	9.214221044938219e-4
фульгурит	3	-	«лат. fulgur молния] — небольшие ветвистые трубочки (т. наз.громовые стрелы), образующиеся от сплавления песчинок при ударе молнии в песок.	NA	a	т	ууи	и	7.968884530526588e-4	-2.387454219911616e-4
фульминат	3	-	NOT FOUND	NA	a	т	уиа	а	-6.523463302115666e-5	5.076907297030434e-4
фуляр	2	-	легкая и мягкая шелковая ткань	NA	a	р	уя	я	-1.9419228167149802e-4	8.615752978002464e-4
фумигант	3	-	[лат. fumigare окуривать, дымить] — хам. вещества(инсектициды, акари-циды, фунгициды, гербициды и др.), применяемые для уничтожения вредителей и возбудителей болезней растений, паразитов с.-х.животных.	NA	a	нт	уиа	а	-2.6536587821268426e-4	5.016053644038895e-4
фумигатор	4	-	(лат. fumigare окуривать, дымить] — машина для борьбы свредителями и болезнями с.-х. культур способом фумигации.	NA	a	р	уиао	о	-3.124453641259561e-4	2.8773338104553955e-4
фунгицид	3	-	[лат. fungus гриб + caedere убивать] — хим. вещества для борьбы сгрибными в бактериальными болезнями с.-х. растений.	NA	a	д	уии	и	7.770370828273642e-4	-1.637220503074835e-4
фундамент	3	-	база, опора, основа Lib; основание, служащее опорой для стен здания, для машин, сооружений	NA	a	нт	уае	е	-8.217964329136853e-4	-4.4467453292840073e-4
фундаментализм	5	ализм	[лат. fundamentum основание] — одно из течений впротестантской теологии, выступавшее против критического пересмотра устаревшихрелигиозных понятий; общее название сторонников сохранения ортодоксии.	NA	a	зм	уаеаи	и	0.002314642456332205	-0.0020438836159473476
фундук	2	-	орешник, растущий Maxime в южных районах; его орехи	NA	a	к	уу	у	-7.29361420867149e-5	7.142611656168626e-4
фундулюс	3	-	NOT FOUND	NA	a	с	уую	ю	-2.1317342779964896e-4	7.618000747996938e-4
