word	syllables	suffix	meaning	semantics	ending	cons.cluster	all_vowels	last_vowel	1	2
vkladateľ	3	-	-a-iakto vkladá, kto má vklad v peňaž. ústave;	NA	a	ľ	aae	e	9.221190248583887e-4	0.002854134281256339
vklad	1	-	-u 1. suma uložená v peňaž. ústave: (zvyšovať) základný v., termínovaný v., vinkulované v-y2. fin. al. majetkový podiel vložený do spoločného podniku, do hry ap.: členský v. (do družstva), zložiť v.;	NA	u	d	a	a	0.0015332510259837941	-0.0014676092647732265
vkus	1	-	-u 1. schopnosť posudzovať est. hodnotu: mať (dobrý) v., náročný v. v obliekaní, to je vec v-u2. súhrn est. hľadísk istého obdobia, spoločenstva ap.: dobový v., súčasný literárny v.	NA	u	s	u	u	0.002361497547552827	-0.0018191944544163334
vláčik	2	ik	NOT FOUND	NA	a	k	ái	i	-0.002862016563458349	-4.313895075533292e-4
vladár	2	-	-afeud. panovník, vládca;	NA	a	r	aá	á	4.5774237185499e-4	-8.791871665631487e-4
vládca	2	-	-u-ovia 1. panovník, vladár: despotickí v-ia2. kto má moc, kto rozhoduje: politickí v-ia;neobmedzený v. (domácnosti);	NA	u	V	áa	a	0.0010885469018323461	-0.0011726271778781437
vlajkonosič	4	č	NOT FOUND	NA	a	č	aooi	i	-6.626112531984016e-4	-8.850955342349461e-4
vlak	1	-	-ukoľajový dopr. prostriedok na väčšiu vzdialenosť, súprava vozňov s lokomotívou: osobný, nákladný v., motorový v., cestovať v-om, čakať na v., meškajúci v.;ušiel mu v.premeškal vhodnú príležitosť;	NA	u	k	a	a	5.307719737034127e-4	-0.0011268727947868777
vlakvedúci	4	-	vedúci vlakovej čaty	NA	u	V	aeúi	i	2.3641620547870443e-4	-3.796542177149987e-4
vlasáč	2	č	-apríslušník skupiny výstrednej mládeže (s nápadnými vlasmi); (mladý) muž s dlhými vlasmi	NA	a	č	aá	á	1.9318244882579787e-4	-0.0014387283925985908
vlasec	2	ec	-scapevné (umelé) vlákno ako súčasť udice	NA	a	c	ae	e	0.0013458695297017362	0.005337896510855763
vlasisko	3	-	-a -sísk	NA	a	V	aio	o	2.2248063918886207e-4	-6.87574306269435e-4
vlások	2	ok	-ska/-sku 1. : detské v-y;tenký ako v.2. čo pripomína vlások: v. na hodinkách pero● (uniknúť, vyhnúť sa ap.) o v. tesne, o kúsok; → život mu visel na v-u;(len) na v-u viselo, len v. chýbal málo chýbalo;	NA	both	k	áo	o	-0.0015346769426641635	-8.254167646356859e-4
vlastenec	3	ec	-ncakto prejavuje lásku k vlasti, patriot: oddaný v.;	NA	a	c	aee	e	9.638165335735105e-4	0.006310812838359888
vlastizradca	4	-	-u-oviakto sa dopustil vlastizrady;	NA	u	V	aiaa	a	0.0013259528867441402	-5.867886533001558e-4
vlastník	2	ník	-a-cikto niečo vlastní, majiteľ;	NA	a	k	aí	í	-0.004570383499446701	3.4470375289247793e-4
vlas	1	-	-uvlasy -ov 1. útvary podobné jemným vláknam tvoriace prirodzenú pokrývku hlavy človeka: tmavé, šedivé, husté, kučeravé v-y;vytrhnúť si v., v-y mu vypadávajú2. srsť, chlpy: v-y na štetci;konské v-y hriva3. čo pripomína vlasy: v-y na kukurici; srstnatý povrch tkaniny●v-y mu → dupkom vstávajú;skočili si do v-ov začali sa hádať, biť;ani v. na hlave sa mu neskrivil nič sa mu nestalo;	NA	u	s	a	a	0.0018158811624652777	-0.0015491924718136283
vodák	2	ák	-a-cikto sa venuje vodným športom;	NA	a	k	oá	á	-9.575356113942944e-4	-8.302461180749202e-4
vodca	2	-	-u-ovia 1. kto stojí na čele spoloč. skupiny, hnutia: politickí, ideoví v-ia, v. ľudu, v. sprisahania2. kto udáva smer cesty: horský v., v. výpravy;	NA	u	V	oa	a	0.0011169690606956163	-0.0011438269169742332
vodič	2	č	-a-e vodivá látka; z nej zhotovený predmet: v. elektriny, zlý v. tepla;nulový v.	вещество	a	č	oi	i	-5.675565081161425e-4	-0.0015591951465494889
vodík	2	ík	-aplynný chem. prvok tvoriaci s kyslíkom vodu,H;	NA	a	k	oí	í	-0.004699510472946794	2.845813214662995e-4
vodník	2	ník	NOT FOUND	NA	a	k	oí	í	-0.0047633741140933996	3.9043290619192095e-4
vodočet	3	-	NOT FOUND	NA	u	t	ooe	e	5.326356074437487e-4	0.0015239310903678654
vodohospodár	5	-	NOT FOUND	NA	a	r	ooooá	á	0.0011693341494236106	-3.51204075211192e-4
vodomet	3	-	-uzariadenie vystrekujúce vodu do výšky: parkový v.	артефакт	u	t	ooe	e	5.058752381709342e-4	0.0013860076046497939
vodovod	3	-	-usieť potrubí na rozvádzanie vody: mestský v., kohútik v-u;	NA	u	d	ooo	o	2.5344004545951567e-5	-7.406528123113645e-4
vojačik	3	ik	-a-ovia 1.2. det. hračka: cínový v.	NA	a	k	oai	i	-0.0028988349362990737	-9.647736173532667e-5
vojvoda	3	-	-u-oviapríslušník vys. šľachty;	NA	u	V	ooa	a	7.538333819417857e-4	-7.422287164862814e-4
volánik	3	ik	-a	NA	a	k	oái	i	-0.003254446529598566	-2.8279642104695113e-5
volán	2	-	-unaberaný al. skladaný pásik látky použ. na ozdobu: v. okolo výstrihu, v-y na záclonách;	NA	u	n	oá	á	3.0716748715745105e-4	-9.450024617800446e-4
volej	2	-	-azásah, odrazenie lopty počas letu: vystreliť na bránu z v-a	NA	a	j	oe	e	9.885164512710809e-4	0.001151187656626229
volejbalista	5	-	NOT FOUND	NA	u	V	oeaia	a	0.0016747117280563669	-5.7091529252345e-4
voliteľ	3	-	-a-ia zástupca voličov uskutočňujúci voľbu;	NA	a	ľ	oie	e	9.933370675021247e-4	0.0029179239405537675
volky	2	-	NOT FOUND	NA	u	V	oy	y	0.0011134078166049552	-0.0012290785462458515
voľnobeh	3	-	-umechanizmus (motor.) vozidla umožňujúci beh hnanej časti aj po odpojení od hnacej časti;	NA	u	h	ooe	e	7.348004011378623e-4	0.001488114081458614
voľnomyšlienkar	6	-	-azástanca úplnej slobody úsudku v náb. otázkach nezávisle od oficiálneho učenia;	NA	a	r	ooyiea	a	0.0018037785886413419	-0.0012687212484184024
voňavkár	3	-	-avýrobca voňaviek;	NA	a	r	oaá	á	2.897286233702457e-4	-5.165168515135421e-4
vonkajšok	3	ok	-ška 1. vonkajšia časť, plocha niečoho, vonkajší priestor,vnútro, vnútrajšok: v. látky líce 2. vzhľad, zovňajšok: príjemný v.;	NA	a	k	oao	o	-0.002179877669547642	-4.197277409681396e-4
votrelec	3	ec	-lcakto sa niekam votrel: nevítaný v.;	NA	a	c	oee	e	0.0010818344389227693	0.006697307464194242
voz	1	-	-a 1. štvorkolesové vozidlo (na vozenie nákladov) ťahané ťažnými zvieratami; jeho obsah: rebrinový v., zapriahnuť kone do v-a, v. hrkoce;(za) v. sena2.automobil, auto; iné (špeciálne) štvorkolesové vozidlo: v-y zahraničnej značky;sťahovací, mraziarenský v., prenosový v.3. čo pripomína voz :Veľký v. súhvezdie● ja o → koze, ty o v-e;ani z v-a, ani na v. ani tak, ani onak, nijako;byť piatym kolesom na v-e zavadzať;	NA	a	z	o	o	9.285548517170187e-4	-0.0013707617509312717
vozeň	2	-	-zňakoľajové vozidlo na prepravu osôb al. nákladu: železničné v-e vagóny;jedálny, ležadlový v., v. električky, sedieť vo v-i, vykladať v-e;	NA	a	ň	oe	e	0.0010809996694644145	0.001603385370543918
vozíček	3	íček	-čka	NA	a	k	oíe	e	-0.001528670447997902	0.002777955197855042
vozičkár	3	-	-ainvalid pohybujúci sa iba na vozíku;	NA	a	r	oiá	á	2.648612769604902e-4	-5.486118029927049e-4
vozík	2	ík	-a 1.2. malé vozidlo rozlič. uspôsobené: batožinový v., výklopný v.;invalidný v.;detský v. kočík;	NA	a	k	oí	í	-0.004699510472946794	2.845813214662995e-4
vozník	2	ník	-a	NA	a	k	oí	í	-0.0047633741140933996	3.9043290619192095e-4
vpád	1	-	-u 1. nečakané, násilné voj. vniknutie, vpadnutie, vtrhnutie, invázia: nepriateľský v. na cudzie územie; tatársky v. r. 12412.náhly (hlasný) príchod, vtrhnutie: v. rozjarených hostí	абстрактное понятие	u	d	á	á	0.0015807944029182664	-0.0017440484728703163
vplyv	1	-	-u 1. trvalejšie pôsobenie na niekoho, niečo: rušivý v. prostredia, byť pod zlým v-om (kamarátov)2. možnosť rozhodovať, autorita, moc: uplatňovať svoj v. v spoločnosti□ mať v. (na niekoho) vplývať (na niekoho);	NA	u	v	y	y	0.0012311387860894313	-0.0013530849867735204
vrah	1	-	-a-oviakto sa dopustil vraždy: zákerný v., usvedčiť v-a;●pozerá, hľadí ako v. nepriateľsky;	NA	a	h	a	a	0.0015966053765253034	-0.0013071357049600017
vrak	1	-	-ustroskotaná loď; zničený iný dopr. prostriedok: v-y lodí;v. lietadla, odtiahnuť v. auta	NA	u	k	a	a	5.307719737034127e-4	-0.0011268727947868777
vratič	2	č	-avys. liečivá bylina s metlinou malých zlatožltých kvetov,	NA	a	č	ai	i	-5.78504359814364e-4	-0.001336889418838593
vrátok	2	ok	-tkazdvíhací a spúšťací mechanizmus na dopravu lanom	NA	a	k	áo	o	-0.0015346769426641635	-8.254167646356859e-4
vrchár	1	-	-a 1. obyvateľ osady vo vrchoch: kysuckí v-i2. pretekár dobre ovládajúci jazdu do vrchu;	NA	a	r	á	á	0.0010650548299762257	-0.0012022200304228046
vrchnáčik	2	ik	-a	NA	a	k	ái	i	-0.002862016563458349	-4.313895075533292e-4
vrchnák	1	ák	-avrchná (čiastočne) oddeliteľná časť niečoho, veko: v. truhly, termosky, smetiaka;zdvihnúť v.;	NA	a	k	á	á	-3.8000022182259737e-4	-0.0011186633360104478
vrcholček	2	-	-a	NA	a	k	oe	e	6.359062199583069e-5	0.001413950407000164
vrcholec	2	ec	-lcavrchol , vrcholok: v-e hôr;v. stromu vrchovec;	NA	a	c	oe	e	0.001329190260148326	0.0052573454992616885
vrcholík	2	ík	-asúkvetie, ktorého bočné kvety prerastajú kvet na hlavnej osi	NA	a	k	oí	í	-0.004699510472946794	2.845813214662995e-4
vrcholok	2	ok	-lkavrchol : v-y Karpát	NA	a	k	oo	o	-0.0013737155213256087	-8.438438102160267e-4
vrchol	1	-	-u 1. najvyššie položená časť niečoho, vrcholok: v. stromu, veže, zasnežené v-y Tatier, vystúpiť na najvyšší v.; v. uhla spoločný bod jeho ramien2. najvyšší st., najvyššia úroveň: v. leta, v. dokonalosti, byť na v-e šťastia, dosiahnuť v.● to je (už) v. (všetkého)! výraz rozhorčenia;v. ľadovca viditeľná časť nejakého problému ap.;	NA	u	l	o	o	7.739932185685506e-4	-0.00137204848221475
vrchovec	2	ec	-vcanajvyššie siahajúca časť stromu, vrchol(ec): v. jedle, odťať suchý v.	NA	a	c	oe	e	0.001329190260148326	0.0052573454992616885
vrchstôl	1	-	NOT FOUND	NA	a	l	ô	ô	0.0019200984679149187	-0.001679807423792642
vreckár	2	-	-avreckový zlodej;	NA	a	r	eá	á	3.6446276642191386e-4	-9.030437004682094e-4
vred	1	-	NOT FOUND	NA	both	d	e	e	0.001584413189123286	4.055343311090047e-4
vresk	1	-	-u 1. prenikavý zvierací hlas: v. paviánov2.(ľudský) krik: v. hrajúcich sa detí;3.prenikavý, ostrý zvuk hud. nástroja ap.: v. trúbky	NA	u	sk	e	e	0.00157405258702575	5.910362933439772e-4
vrhač	1	č	-akto vrhá niečo: v. nožov;	NA	a	č	a	a	0.001157109825580412	-0.0018754754093871547
vriedok	3	ok	-dka	NA	a	k	ieo	o	-0.0019401082993211324	-4.218520716258679e-4
vrstovník	2	ník	-a-cirovesník: stretnúť sa po rokoch s v-mi;	NA	a	k	oí	í	-0.0047633741140933996	3.9043290619192095e-4
vrtoch	1	-	-u chvíľková nálada, chúťka, rozmar: ženské v-y;	NA	u	ch	o	o	0.0010370771828779617	-0.0013930775193929945
vrtuľník	2	ník	-ahelikoptéra: vojenský v.;	NA	a	k	uí	í	-0.004754808853688692	3.756170867022215e-4
vrúbeľ	2	-	-bľačasť jednoročného výhonka s niekoľkými púčikmi;	NA	a	ľ	úe	e	0.0011751763525643182	0.0016643822400462035
vrúblik	2	ik	-a	NA	a	k	úi	i	-0.002705877264721133	-4.534375680625942e-4
vrúbok	2	ok	-bka 1. stopa po zarezaní, zárez, vrub: palica s v-ami2. ryha, žliabok: v-y na parohoch, na látke	NA	a	k	úo	o	-0.001626220226342816	-7.61822511237216e-4
vrub	1	-	-uzárez (v min. na rováši)● pripísať niekomu niečo na v. urobiť ho vinným, zodpovedným za niečo;	NA	u	b	u	u	0.0022577282649640343	-0.0017791633264318193
vryp	1	-	-urypnutie; stopa po ňom: v-y na skle;	NA	u	p	y	y	0.0015059449621706025	-0.001522288643210623
všehoj	2	-	-aliečivá bylina,	NA	a	j	eo	o	2.994471745063838e-4	-0.001031324143530611
všeliek	3	-	-u 1. horská liečivá bylina, 2. všetko liečiaci prostriedok: práca je často v.;	абстрактное понятие	u	k	eie	e	1.9198890215085224e-4	0.0018425246188195868
vševed	2	-	-a-oviakto všetko vie: náš sused je hotový v.; ded V.	NA	a	d	ee	e	0.0011351563363710393	0.0010059622420692971
vstup	1	-	-u 1. vstúpenie , vstupovanie; vchod: povoliť v. na cudzie územie;v. zakázaný2. miesto, kade sa vstupuje, vchod: strážený v. do budovy3. vstúpenie , vstupovanie: v. do strany;v. do vysielania;v. na medzinárodnú arénu4. (fin. al. materiálne) prostriedky použité na začiatku procesu,výstup	NA	u	p	u	u	0.0020793495332808694	-0.0017306723991889709
vtipkár	2	-	-akto rád vtipkuje, figliar;	NA	a	r	iá	á	5.188420605241174e-4	-9.10726170831461e-4
vtip	1	-	-u 1. bystrý rozum, dôvtip, dômyselnosť: prejaviť v. (pri riešení hlavolamov)2. jadro problému: v tom je celý v.3. žart: smiať sa na v-e	абстрактное понятие	u	p	i	i	7.494899014614023e-4	-0.001651962733223743
vulkán	2	-	-u/-asopka: aktívny, podmorský v.;	NA	both	n	uá	á	2.3437584598810573e-4	-9.301901854338141e-4
vybehávač	4	č	-akto vybeháva, poslík: úradný v.;	NA	a	č	yeáa	a	7.864685320622071e-4	-0.0012812704081028988
výbeh	2	-	-u 1. vybehnutie 2. ohraničený priestor umožňujúci voľný pohyb hosp. zvierat: v. pre kone, pre hydinu;	NA	u	h	ýe	e	0.0011244378815046883	8.457699645021997e-4
vyberač	3	č	-avýberca: v. príspevkov, v. za plyn;	NA	a	č	yea	a	2.378096656047338e-4	-0.0014186718718755898
výberca	3	-	-u-oviakto vyberá (peniaze), vyberač: v. poplatkov;	NA	u	V	ýea	a	7.951062020029962e-4	-7.362280688257974e-4
výbežok	3	ok	-žkuvybiehajúca časť niečoho: v-y pohoria, v-y kostí	NA	u	k	ýeo	o	-0.0022339937679249407	-3.6339158620829205e-4
výboj	2	-	-a 1.ozbrojený výpad (s cieľom získať cudzie územie): koloniálne v-e;2. uvoľnenie nahromadenej energie: v. blesku;elektrický v. vedenie elektr. prúdu plynným prostredím	NA	a	j	ýo	o	3.515743929180279e-4	-0.0010515097918003897
výborník	3	ník	-a-cičlen výboru: zasadnutie v-ov;	NA	a	k	ýoí	í	-0.0051570612777473305	8.082243043788451e-4
výbuch	2	-	-u 1. náhle uvoľnenie veľkého množstva energie; silný zvuk takto vyvolaný, explózia, detonácia: v. bomby, v. parného kotla, banský v., v. sopky;ozval sa otriasajúci v.2. prudký prejav, prudký rast niečoho: v. zlosti, smiechu;	NA	u	ch	ýu	u	0.0017961694809418619	-0.0014585473702575038
východniar	4	-	-a(pôv.) obyvateľ vých. Slovenska;	NA	a	r	ýoia	a	0.0011573008066304632	-4.79344487329328e-4
východ	2	-	-u 1. miesto, kade sa vychádza,vchod: núdzový v., v. z domu, z nástupiska2. vyjdenie , vychádzanie (ľudí),vchod: v. zakázaný, (zabezpečiť) hromadný v.3. vyjdenie , vychádzanie (nebeských telies),západ: v. slnka, mesiaca4. svet. strana v smere vychádzajúceho slnka,západ: terasa obrátená na v.;(smerom) na v. od mesta východne5. vých. časť územia, krajiny ap.,západ: na samom v-e republiky, v. Európy6. Východ krajiny ležiace vo vých. oblasti zemegule (t. j. časť Európy a oblasť Ázie); vých. krajiny: Blízky, Stredný, Ďaleký v. krajiny juhozáp., stred. a vých. Ázie;	NA	u	d	ýo	o	4.291276159231591e-4	-0.0011294835114128035
vychovávateľ	5	-	-a-ia 1. kto vychováva: rodičia sú v-mi svojich detí2. kto vychováva z povolania: v. v domove mládeže;	NA	a	ľ	yoáae	e	0.0018612814964315617	0.002583029064879711
výčnelok	3	ok	-lkaniečo vyčnievajúce, výbežok, výstupok: skalný v.	NA	a	k	ýeo	o	-0.0022339937679249407	-3.6339158620829205e-4
výcvik	2	ik	-uzískavanie zručnosti, zdokonaľovanie cvikom: vojenský v., odborný v., plavecký v., podrobiť sa v-u, absolvovať v.;	NA	u	k	ýi	i	-0.0026448365213079354	-5.076452607806349e-4
vydaj	2	-	-avstup dievčaťa, ženy do manželstva, vydávanie: dievča súce na v.	NA	a	j	ya	a	8.553945841508177e-4	-0.00108456921117224
výdaj	2	-	-a 1. vydávanie : v. stravy, čakať na v. materiálu2. výdajňa: v. batožiny je vzadu	NA	a	j	ýa	a	0.0010459164378605116	-0.0011723955162333886
vydavateľ	4	-	-a-iakto vydáva knihy al. iné písomnosti: v. novín;v. ľudových piesní;v. zobraných spisov editor;	NA	a	ľ	yaae	e	0.0015303348368356593	0.0025551177523500516
výdavok	3	ok	NOT FOUND	NA	u	k	ýao	o	-0.0022336248628133776	-3.766478361281282e-4
vydedenec	4	ec	-ncavydedený človek, vyvrheľ: v-i ľudskej spoločnosti	NA	a	c	yeee	e	0.0017031197086720981	0.0070725517746342255
vydierač	4	č	-akto vydiera : padnúť do rúk v-a;	NA	a	č	yiea	a	7.86468532062208e-4	-0.001281270408102899
vyhľadávač	4	č	-a-e počítačový program na vyhľadávanie súborov, informácií ap.	NA	a	č	yaáa	a	7.864685320622079e-4	-0.001281270408102899
výhľad	2	-	-u 1. dobrá viditeľnosť na okolité miesta, vyhliadka, rozhľad: z vrchu je pekný v., v. na mesto, zacláňať v.2. nádeje , perspektíva, vyhliadka: v-y do budúcnosti□ mať niečo vo v-e a) zamýšľať b) očakávať;	NA	u	d	ýa	a	0.0011234696608656426	-0.0012503692358458026
vyhnanec	3	ec	-ncakto bol prinútený opustiť vlasť, exulant;	NA	a	c	yae	e	0.0011544608422146244	0.006935150310861536
výhonok	3	ok	-nka/-nkunovo narastená časť rastliny: zelený v., bočné v-y, v-y viniča;	NA	both	k	ýoo	o	-0.0022330715051460327	-3.965322110078808e-4
výjav	2	-	-upríbeh, udalosť, scéna: v-y zo života, z histórie	абстрактное понятие	u	v	ýa	a	0.0012533039025618483	-0.0014643800922477367
vyjednávač	4	č	-akto rokuje, vyjednáva, rokovateľ: poslať v-ov	NA	a	č	yeáa	a	7.864685320622071e-4	-0.0012812704081028988
výkaz	2	-	-uprehľadný súpis údajov: štatistický v., v. práce, zostaviť polročný v.	NA	u	z	ýa	a	0.0011279333627634868	-0.00121945930754348
vykladač	3	č	-a-evykladací mechanizmus: v-e rudy, uhlia	артефакт	a	č	yaa	a	2.855289937724211e-4	-0.0014833331093268949
výklad	2	-	NOT FOUND	NA	u	d	ýa	a	0.0011234696608656426	-0.0012503692358458026
výklad	2	-	NOT FOUND	NA	u	d	ýa	a	0.0011234696608656426	-0.0012503692358458026
výklenok	3	ok	-nkumiesto vyhĺbené v stene: socha vo v-u	NA	both	k	ýeo	o	-0.0022339937679249407	-3.6339158620829205e-4
vykonávateľ	5	-	-a-iakto niečo vykonáva: v. spravodlivosti, v. príkazu;	NA	a	ľ	yoáae	e	0.0018612814964315617	0.002583029064879711
výkon	2	-	-u 1. množstvo práce vykonanej za časovú jednotku; výsledok takejto práce, činnosti: (nad)priemerný v., v. stúpa, pokles v-u;v. stroja, v. turbíny;podávať vrcholné v-y (v športe)2. vykon(áv)anie istej činnosti; realizácia istej úlohy: v. povolania, brániť vo v-e povinností;v. trestu, v. uznesenia;	NA	u	n	ýo	o	1.3719438530189164e-4	-0.0010090080792840574
výkop	2	-	-u 1. vykop(áv)anie: začať stavbu v-om;v. zeminy vykopávka2. takto vzniknutý priestor: zavalený v.3.uvedenie lopty do hry: v. od brány;	NA	u	p	ýo	o	4.296097381326853e-4	-0.0011225446632258424
vykorisťovateľ	6	-	-a-iakto vykorisťuje: v. detskej práce;	NA	a	ľ	yoioae	e	0.002176812618846535	0.0017657409912609796
výkres	2	-	-u 1. kreslením znázornený obraz: v-y žiakov, technický v.2.papier na kreslenie: kúpiť si v-y, čistý v.;	NA	u	s	ýe	e	0.0013437136674446625	6.03713197648573e-4
výkrik	2	ik	-uvykríknutie: (ozval sa) prenikavý v., v-y radosti;	NA	u	k	ýi	i	-0.0026448365213079354	-5.076452607806349e-4
vykupiteľ	4	-	-a-iakto prináša vykúpenie, spasiteľ: v. otrokov; Vykupiteľ (sveta) Ježiš Kristus, Spasiteľ;	NA	a	ľ	yuie	e	0.0015303348368356593	0.00255511775235005
výkyv	2	-	-u 1. vychýlenie zo zákl. polohy: v. kyvadla, barometra2. menšia zmena, kolísanie: v-y teploty, v. vo výkone, cenové v-y;	NA	u	v	ýy	y	7.323121467718748e-4	-0.0010445092112953698
výletník	3	ník	-a-ciúčastník výletu: školskí v-i;	NA	a	k	ýeí	í	-0.005157061277747331	8.082243043788457e-4
výlet	2	-	-u 1. (dlhšia) vychádzka al. (kratšia) cesta s rekreačným cieľom: nedeľný v., školský, podnikový v., ísť na dvojdňový v.;(robiť) v-y do okolia2.vylietanie, vyletovanie: hromadný v. škodcov ovocných stromov, v. mladých z hniezda;	NA	u	t	ýe	e	9.222730878105748e-4	8.815869734114511e-4
výliatok	4	ok	-tkuliatím zhotovený predmet, výrobok ap.	NA	both	k	ýiao	o	-0.0016853349014674685	-2.259901224355992e-4
výlučok	3	ok	-čkusekrét: v-y slinných, potných žliaz	NA	u	k	ýuo	o	-0.0022339937679249416	-3.6339158620829135e-4
vynálezca	4	-	-u-oviakto niečo vynašiel: v. žiarovky, padáka;	NA	u	V	yáea	a	0.00134376506846047	-5.988266050531083e-4
vynález	3	-	-u 1. vynájdenie novej veci, javu a jeho uplatnenie: dejinný, prevratný v., v. mikroskopu, patentovať v.2. takýto predmet: zbierka v-ov	NA	u	z	yáe	e	7.919028269315094e-4	9.828166346159397e-4
výnos	2	-	-u 1. úradne zverejnené rozhodnutie: v. ministerstva, súdu2. zisk , výťažok: vysoké (hektárové) v-y;	NA	u	s	ýo	o	7.117577524046425e-4	-0.0012110667184532054
výpadok	3	ok	-dkunáhly pokles v produkovaní niečoho: v. v dodávke energie, prúdu, v. vo výrobe	NA	u	k	ýao	o	-0.0022336248628133776	-3.766478361281282e-4
výpad	2	-	-u 1. náhly, prudký pohyb dopredu: v. v šerme2. náhly útok (vojska): nečakaný v. jazdy3. ostrý (slovný) útok, napadnutie (v tlači) ap.: v-y opozície;	абстрактное понятие	u	d	ýa	a	0.0015276279564334933	-0.0016405225968718004
vypínač	3	č	-amechanizmus na vypínanie al. zapínanie elektr. zdroja: hlavný v., stlačiť v., otočiť v., v-om	артефакт	a	č	yía	a	2.0029979452486466e-4	-0.001616341700539397
výpisok	3	ok	-skuvypísaný úryvok textu: v-y z časopisu, robiť si v-y	NA	u	k	ýio	o	-0.0022339937679249425	-3.633915862082902e-4
vypisovateľ	5	-	-a-iakto niečo vypisuje : v. súťaže;	NA	a	ľ	yioae	e	0.001861281496431556	0.0025830290648797116
výpis	2	-	-u(doslovne vypísaná) časť (úr.) textu: v. z uznesenia, z registra trestov	NA	u	s	ýi	i	-2.8461969675922205e-4	-9.985771925802057e-4
výplatca	3	-	NOT FOUND	NA	u	V	ýaa	a	7.951062020029971e-4	-7.362280688257977e-4
výplnok	2	ok	-nkuprostriedok na vyplnenie niečoho, výplň: v-y medzier (v sadzbe);	NA	u	k	ýo	o	-0.0013256466572118223	-8.439878392508881e-4
výplod	2	-	-u výtvor: umelecký v.;v. (chorej) fantázie	абстрактное понятие	u	d	ýo	o	8.332859114910099e-4	-0.0015196368724388013
výpočet	3	-	-čtu 1. vypočítavanie , vyratúvanie; jeho výsledok: v. cien, podklady na v-y;zistiť chybu vo v-och, študovať štatistické v-y2. odhad, predpoklad (možného zisku ap.): sklamať sa vo svojich v-och3. zoznam, súpis: v. priestupkov;	NA	u	t	ýoe	e	6.718030063442215e-4	0.0020835734772368148
výprask	2	-	-ubitka , výplata: dostať (zaslúžený) v.;	NA	u	sk	ýa	a	0.0011131090587681066	-0.0010648672736108301
vyprávač	3	č	-arozprávač: pohotový v.;	NA	a	č	yáa	a	2.3780966560473264e-4	-0.0014186718718755898
výpustok	3	ok	NOT FOUND	NA	u	k	ýuo	o	-0.0022339937679249416	-3.6339158620829135e-4
výpust	2	-	-uotvor upravený na vypúšťanie (obsahu niečoho): v. vysokej pece, v. kanála, rybníka	NA	u	st	ýu	u	0.0017736550446837472	-0.001350105275134065
vyrábateľ	4	-	NOT FOUND	NA	a	ľ	yáae	e	0.0015303348368356595	0.002555117752350054
výrastok	3	ok	-tka-oviadospievajúci chlapec: dvanásťročný v., bezočiví v-ia	NA	u	k	ýao	o	-0.0022336248628133776	-3.766478361281282e-4
výraz	2	-	-u 1. vyjadrenie citového, myšlienkového stavu; jeho vonkajší prejav: v. obdivu, úcty;umelecký, herecký v.2. vonkajší vzhľad človeka ako prejav jeho (duš.) stavu: starecký v., v. strachu, radosti na tvári3. vyjadrovací (jazykový) prostriedok: správny, výstižný v., odborný v., používať vulgárne v-y;matematický v. mat. úkon vyjadrený symbolmi□ dať niečomu v. vyjadriť;	абстрактное понятие	u	z	ýa	a	0.0015320916583313373	-0.001609612668569478
výrobca	3	-	-u-oviakto vyrába: súkromní, remeselní v-ia;(monopolný) v. svietidiel;	NA	u	V	ýoa	a	6.580043455239529e-4	-6.968906171600656e-4
výrobok	3	ok	-bkuvyrobená vec, látka ap., produkt: priemyselný v., poľnohospodársky, hutnícky v., mliečne v-y, luxusný v., expedovať v-y	вещество	u	k	ýoo	o	-0.002228479647221223	-5.495414251579495e-4
výrok	2	ok	-u 1. vyjadrenie myšlienky, názoru slovami: historický v., opakovať v-y iných;známy, okrídlený v. sentencia2. rozhodnutie , rozsudok: súdny v., vyniesť v.;	NA	u	k	ýo	o	-0.0013256466572118223	-8.439878392508881e-4
výron	2	-	-uvytekanie , výtok: v. krvi (do mozgu), mať v. (v členku);v. miazgy, lávy	NA	u	n	ýo	o	1.3719438530189164e-4	-0.0010090080792840574
výsek	2	-	-u 1. sekanie , vysekávanie : v. mäsa, v. porastu2. výsledok tejto činnosti; vyseknutá časť: čistiny a v-y v hore; kruhový v. časť kruhu ohraničená dvoma polomermi3.vymedzená časť, úsek: v. zo života;	NA	u	k	ýe	e	5.8604478682797613e-5	0.0010260328746753236
vyšetrovanec	5	ec	NOT FOUND	NA	a	c	yeoae	e	0.0020093082014366226	0.006417758589075863
vyšetrovateľ	5	-	-a-iakto úradne vyšetruje;	NA	a	ľ	yeoae	e	0.0018860396632629246	0.003265733562967738
výsev	2	-	-uvysievanie, vysiatie, sejba: v. kukurice;	NA	u	v	ýe	e	7.867594770915339e-4	8.614389093130386e-4
výskumník	3	ník	-a-cikto sa zaoberá (ved.) výskumom;	NA	a	k	ýuí	í	-0.005157061277747331	8.082243043788457e-4
výskum	2	-	-u 1. organizované skúmanie, bádanie (na zákl. ved. metód): základný, laboratórny, botanický v.;v. verejnej mienky prieskum2.výskumné inštitúcie: pracovať vo v-e3.výskumná cesta: ísť na v., byť na v-e□ robiť v. skúmať;	NA	u	m	ýu	u	0.0017563687923481085	-0.0014184617992515395
