word	syllables	suffix	meaning	semantics	ending	cons.cluster	all_vowels	last_vowel	1	2
slovník	2	-	NOT FOUND	NA	u	k	oí	í	0.0016294508546216965	5.245768068288265e-5
slovníček	3	ek	NOT FOUND	NA	u	k	oíe	e	0.005414301345448885	1.1396313502200629e-4
sluch	1	-	NOT FOUND	NA	u	ch	u	u	-0.002281753405118489	0.002141078684092419
slum	1	-	chudinská čtvrť, brloh	NA	u	m	u	u	-0.002204650032157831	0.0019790450436574067
slunečník	3	-	NOT FOUND	NA	u	k	ueí	í	0.002506144618331398	-5.5015849532138376e-5
smalt	1	-	NOT FOUND	NA	u	lt	a	a	-0.002273860059883655	-3.3974844995218745e-4
smeták	2	ák	NOT FOUND	NA	u	k	eá	á	0.001885256617380423	-0.004106529659288043
smetáček	3	ek	NOT FOUND	NA	u	k	eáe	e	0.005318915594617024	4.989336387292683e-4
smeč	1	-	při síťových hrách útočný úder do míče	NA	u	č	e	e	-6.173630385115881e-5	-0.001576717989809064
smrad	1	-	NOT FOUND	NA	u	d	a	a	-0.0019430166772365217	-5.535141069238219e-4
smutek	2	ek	NOT FOUND	NA	u	k	ue	e	0.0035586291081894385	6.200511400747871e-4
smyk	1	-	polnohospodarsky nastoj na urovnani pudy	вещество	u	k	y	y	-8.424677509724093e-4	0.0011655956603645952
smysl	1	-	NOT FOUND	NA	u	sl	y	y	-0.0019815839212720576	0.0017066481694699206
smyčec	2	ec	NOT FOUND	NA	u	c	ye	e	0.0044621953113337795	0.0015826970178569016
smích	1	-	NOT FOUND	NA	u	ch	í	í	-6.680980817586252e-4	6.426179818235321e-4
smír	1	-	NOT FOUND	NA	u	r	í	í	-6.124927988744755e-4	4.444488953484035e-4
směr	1	-	NOT FOUND	NA	u	r	ě	ě	-0.001710536193740562	7.997465010839904e-4
směšovač	3	ač	NOT FOUND	NA	u	č	ěoa	a	-8.362844240891e-4	-0.010695418618130356
snop	1	-	NOT FOUND	NA	u	p	o	o	-0.0020406603771322227	0.001563532304154094
sníh	1	-	NOT FOUND	NA	u	h	í	í	-7.792907107279966e-4	6.084960203215188e-4
snímač	2	ač	NOT FOUND	NA	u	č	ía	a	-0.0015344638728274722	-0.008237785013346426
snímek	2	ek	NOT FOUND	NA	u	k	íe	e	0.004275126415978845	6.822813033997128e-4
sněm	1	-	NOT FOUND	NA	u	m	ě	ě	-0.0016890381036640532	8.35881947124107e-4
socialismus	5	-	totalitní politický režim jedné strany a ekonomický centrálně řízený systém založený na zespolečenštěném vlastnictví	абстрактное понятие	u	s	oiaiu	u	-0.0037208949411136998	0.004769015354216004
socializmus	5	-	totalitní politický režim jedné strany a ekonomický centrálně řízený systém založený na zespolečenštěném vlastnictví	абстрактное понятие	u	s	oiaiu	u	-0.0037208949411136998	0.004769015354216004
software	3	-	počítačový program	NA	u	V	oae	e	0.0031399850756108952	5.19310278840719e-4
sokl	1	-	pata podstavce, zdi	NA	u	kl	o	o	-0.0021382178135429023	0.0011439366874636933
solitér	3	-	samotář; jednotlivě se vyskytující věc, jednotlivost	NA	u	r	oié	é	-3.2999054204804653e-4	1.676720828584357e-4
son	1	-	fyzikální jednotka pro hlasitost	NA	u	n	o	o	-0.0018305693377247596	9.323684373960065e-4
sonet	2	-	lyrická báseň o čtrnácti verších, znělka	NA	u	t	oe	e	0.0010384222819640203	5.99596996260684e-4
soprán	2	án	vysoký ženský hlas; vrchní hlas ve čtyřhlasu	NA	u	n	oá	á	-1.1699766686033249e-4	-0.004316876947146665
sortiment	3	-	souhrn produkce nebo nabídky podle typů, druhů., značek, rozměrů a podobné	NA	u	nt	oie	e	0.0027055709071928218	7.433017562446317e-4
souboj	3	-	NOT FOUND	NA	u	j	ouo	o	-2.334481730003129e-4	6.289006808609848e-4
soubor	3	-	NOT FOUND	NA	u	r	ouo	o	-2.6198771529495e-4	4.679895091380833e-4
souběh	3	-	NOT FOUND	NA	u	h	ouě	ě	-4.732543579170462e-4	-3.0209615803349885e-4
soucit	3	-	NOT FOUND	NA	u	t	oui	i	-3.668964481292923e-4	-1.4113256758538646e-4
soud	2	-	NOT FOUND	NA	u	d	ou	u	-0.0018045451658523142	0.0015409379811694643
soudek	3	ek	NOT FOUND	NA	u	k	oue	e	0.005343754460730089	5.190589304356172e-4
souhlas	3	-	NOT FOUND	NA	u	s	oua	a	-6.903131704704815e-4	-0.0011168569546035967
souhrn	2	-	NOT FOUND	NA	u	hrn	ou	u	-0.0023382142053167184	0.003692419246912099
soulad	3	-	NOT FOUND	NA	u	d	oua	a	-4.6893120216374425e-4	-0.0016863956234283025
soumrak	3	-	NOT FOUND	NA	u	k	oua	a	8.205447820004702e-4	-0.0017343882466783176
soundtrack	3	-	zvukový záznam, zvuková stopa; gramofonová deska s originálním zvukovým záznamem filmu	NA	u	ck	oua	a	-3.1497575388397635e-4	-0.002671151134176411
soupis	3	-	NOT FOUND	NA	u	s	oui	i	-8.484073503000405e-4	5.394568826526755e-4
soutok	3	-	NOT FOUND	NA	u	k	ouo	o	9.286301407507809e-4	4.2896833170815476e-4
souzvuk	3	-	NOT FOUND	NA	u	k	ouu	u	9.67100261268978e-4	0.001227630416532199
součet	3	-	NOT FOUND	NA	u	t	oue	e	0.0026160400272502078	3.834749876907418e-4
součin	3	in	NOT FOUND	NA	u	n	oui	i	-6.57778264924194e-4	-6.071510427209369e-4
spacák	2	ák	NOT FOUND	NA	u	k	aá	á	0.001725266446276661	-0.003963967108281674
spad	1	-	NOT FOUND	NA	u	d	a	a	-0.0019430166772365217	-5.535141069238219e-4
spis	1	-	NOT FOUND	NA	u	s	i	i	-0.0022572551824524972	0.0010978747102302763
splav	1	-	NOT FOUND	NA	u	v	a	a	-0.0019152028001681012	-4.8149484657988617e-4
splín	1	-	melancholie, zádumčivost, depresivní nálada	абстрактное понятие	u	n	í	í	-0.001027310404296866	7.999786958593848e-4
spodek	2	ek	NOT FOUND	NA	u	k	oe	e	0.0037661367154439005	7.351809390055593e-4
spoiler	3	-	1. aerodynamický štít; 2. rušič vztlaku, interceptor	артефакт	u	r	oie	e	0.0018723186723727055	4.891785094230601e-4
spoj	1	-	NOT FOUND	NA	u	j	o	o	-0.0018361985363008065	0.001240794992645346
spolek	2	ek	NOT FOUND	NA	u	k	oe	e	0.0037661367154439005	7.351809390055593e-4
spor	1	-	NOT FOUND	NA	u	r	o	o	-0.0018647380785954436	0.0010798838209224442
sport	1	-	NOT FOUND	NA	u	rt	o	o	-0.0020220310543077064	0.0013451634739379003
sporák	2	ák	NOT FOUND	NA	u	k	oá	á	0.0016261392418417686	-0.004072992368876406
spotřebič	3	ič	NOT FOUND	NA	u	č	oei	i	-0.0010051181502911978	-0.004989651540977964
spouštěč	3	-	NOT FOUND	NA	u	č	ouě	ě	-3.785201089279028e-4	-0.0030560071010100206
spořič	2	ič	NOT FOUND	NA	u	č	oi	i	-0.0018133701075056042	-0.004528895826424883
spratek	2	ek	NOT FOUND	NA	u	k	ae	e	0.0038684101350468895	7.062330914317988e-4
sprej	1	-	rozprašovač, rozstřikovač	артефакт	u	j	e	e	-1.7648176367594963e-4	0.0011049291762939106
spád	1	-	NOT FOUND	NA	u	d	á	á	-0.0012173251917539177	-0.0013914769386301738
spánek	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
spár	1	-	NOT FOUND	NA	u	r	á	á	-0.001118467063635434	-0.0014004483844502604
spínač	2	ač	NOT FOUND	NA	u	č	ía	a	-0.0015344638728274722	-0.008237785013346426
spěch	1	-	NOT FOUND	NA	u	ch	ě	ě	-0.0017661414766247116	9.97915587559119e-4
squash	2	-	míčová hra pro dva hráče, kteří raketou odpalují gumový míček od stěn hracího prostoru	NA	u	sh	ua	a	-0.0014961863997507187	-0.002321554067405251
sraz	1	-	NOT FOUND	NA	u	z	a	a	-0.001824717814297976	-6.257093212383659e-4
srpen	1	-	NOT FOUND	NA	a	n	e	e	4.4496099883903146e-5	8.656304446679046e-4
srub	1	-	NOT FOUND	NA	u	b	u	u	-0.0024371002678685596	0.002183402523911504
sráz	1	-	NOT FOUND	NA	u	z	á	á	-0.0010990263288153718	-0.001463672152944718
srůst	1	-	NOT FOUND	NA	u	st	ů	ů	-0.0024087939172887916	0.002032930767362776
stadion	3	-	sportovní cvičiště velkých rozměrů s hledištěm; antická délková míra	NA	u	n	aio	o	-4.0222228801888694e-4	2.601200757509148e-4
stah	1	-	NOT FOUND	NA	u	h	a	a	-0.0020109564609715595	-3.9843842777079305e-4
stan	1	-	NOT FOUND	NA	u	n	a	a	-0.001809989808247354	-7.100009362703464e-4
standard	2	-	měřítko, norma, kritérium, obecně uznávaný vzor	абстрактное понятие	u	rd	aa	a	-0.002222338056265481	-0.0010557810431089715
starověk	3	-	NOT FOUND	NA	u	k	aoě	ě	0.0011018475236577263	1.7246968022408416e-4
start	1	-	počátek, začátek, vzlet	абстрактное понятие	u	rt	a	a	-0.0024504378711233754	2.0583928430896676e-4
startér	2	-	1. ten, kdo provádí start, např. sportovního závodu; 2. spouštěč	артефакт	u	r	aé	é	-0.001437205420151022	5.3095457414211806e-5
statek	2	ek	NOT FOUND	NA	u	k	ae	e	0.0038684101350468895	7.062330914317988e-4
stativ	2	-	stojan, podstavec	артефакт	u	v	ai	i	-0.0017471338379097248	-2.0391000243960553e-4
status	2	-	postavení a úloha osoby nebo skupiny, stav věcí, poměrů	абстрактное понятие	u	s	au	u	-0.0024316903322463973	0.0025003920873620804
statut	2	-	stanovy, předpis, organizační řád	NA	u	t	au	u	-0.0015011930837825745	0.0013167574530865995
stav	1	-	NOT FOUND	NA	u	v	a	a	-0.0019152028001681012	-4.8149484657988617e-4
steh	1	-	NOT FOUND	NA	u	h	e	e	-1.5647055284030202e-4	0.001177192953167458
stejnokroj	3	-	NOT FOUND	NA	u	j	eoo	o	-3.818795923296672e-4	6.835485492708162e-4
sten	1	-	NOT FOUND	NA	u	n	e	e	4.4496099883903146e-5	8.656304446679046e-4
stereotyp	4	-	jednotvárný, ustálený, navyklý vzorec chování a myšlení	абстрактное понятие	u	p	eeoy	y	-0.002289033146191013	0.0015270027958399922
stesk	1	-	NOT FOUND	NA	u	sk	e	e	-3.133444429350207e-5	0.0012361068721389447
stimul	2	-	podnět	абстрактное понятие	u	l	iu	u	-0.002093064039250327	0.0022211608348401673
stisk	1	-	NOT FOUND	NA	u	sk	i	i	-0.001978676889333998	7.423256395300858e-4
stoh	1	-	NOT FOUND	NA	u	h	o	o	-0.0020315359904489647	0.0012439309458955597
stoj	1	-	NOT FOUND	NA	u	j	o	o	-0.0018361985363008065	0.001240794992645346
stojan	2	an	NOT FOUND	NA	u	n	oa	a	-0.001494431201243118	-0.0020838904805642595
stojánek	3	ek	NOT FOUND	NA	u	k	oáe	e	0.0053717123423787025	4.988730949169392e-4
stolec	2	ec	NOT FOUND	NA	u	c	oe	e	0.004234792338913748	0.0016245806708102357
stolek	2	ek	NOT FOUND	NA	u	k	oe	e	0.0037661367154439005	7.351809390055593e-4
stonek	2	ek	NOT FOUND	NA	u	k	oe	e	0.0037661367154439005	7.351809390055593e-4
stop	1	-	NOT FOUND	NA	u	p	o	o	-0.0020406603771322227	0.001563532304154094
stožár	2	-	NOT FOUND	NA	u	r	oá	á	-3.6715166022505504e-4	-0.00251469209108496
strach	1	-	NOT FOUND	NA	u	ch	a	a	-0.001899763832002188	-3.643164662687798e-4
stratus	2	-	vrstva; sloha, šedá jednotvárná vrstva oblaků	NA	u	s	au	u	-0.0019827039859533226	0.0019973469033246617
strašák	2	ák	NOT FOUND	NA	u	k	aá	á	0.001725266446276661	-0.003963967108281674
stres	1	-	zátěž, napětí, tlak; funkční stav, ke kterému dochází při vystavení organizmu mimořádným podmínkám	NA	u	s	e	e	-3.0991273741200155e-4	0.001591655942839135
striptýz	2	-	postupné svlékání se před obecenstvem	NA	u	z	iý	ý	-0.0012316525694716942	-9.997783317423784e-4
stroj	1	-	NOT FOUND	NA	u	j	o	o	-0.0018361985363008065	0.001240794992645346
strojek	2	ek	NOT FOUND	NA	u	k	oe	e	0.0037661367154439005	7.351809390055593e-4
strom	1	-	NOT FOUND	NA	u	m	o	o	-0.0018432399885189349	0.0011160192669625608
stromek	2	ek	NOT FOUND	NA	u	k	oe	e	0.0037661367154439005	7.351809390055593e-4
strop	1	-	NOT FOUND	NA	u	p	o	o	-0.0020406603771322227	0.001563532304154094
stroužek	3	ek	NOT FOUND	NA	u	k	oue	e	0.005343754460730089	5.190589304356172e-4
struk	1	-	NOT FOUND	NA	u	k	u	u	-0.0010355302661886085	0.0019038884201873615
stud	1	-	NOT FOUND	NA	u	d	u	u	-0.0023250062503528232	0.0019518810434373767
stupeň	2	-	NOT FOUND	NA	u	ň	ue	e	0.0013026192837814379	8.416026026135834e-4
stupínek	3	ek	NOT FOUND	NA	u	k	uíe	e	0.005530102585663728	4.986914634799548e-4
stvol	1	-	NOT FOUND	NA	u	l	o	o	-0.0016725528769636917	9.577284755043812e-4
styk	1	-	NOT FOUND	NA	u	k	y	y	-5.748532405333453e-4	0.0011928932004257027
styl	1	-	sloh, způsob, celkový ráz	NA	u	l	y	y	-0.0015732858949473244	0.0011097590324375681
stánek	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
stát	1	-	NOT FOUND	NA	u	t	á	á	-9.571962578899065e-4	-0.00150252772004353
stín	1	-	NOT FOUND	NA	u	n	í	í	-5.783240580037915e-4	2.9693351182196554e-4
stěrač	2	ač	NOT FOUND	NA	u	č	ěa	a	-0.0017407918025251024	-0.009301331364539204
stěžeň	2	-	NOT FOUND	NA	u	ň	ěe	e	0.002004425053282965	0.0010684030079426623
střed	1	-	NOT FOUND	NA	u	d	e	e	-8.853076910526443e-5	0.0010221172740144293
střep	1	-	NOT FOUND	NA	u	p	e	e	-1.655949395235599e-4	0.001496794311425992
střet	1	-	NOT FOUND	NA	u	t	e	e	1.7159816475874668e-4	9.110664926010732e-4
střevíc	2	-	NOT FOUND	NA	u	c	eí	í	0.001978305499377921	5.366012742211422e-4
střih	1	-	NOT FOUND	NA	u	h	i	i	-0.0021038129978807976	6.83411720558599e-4
stříbrný	2	-	NOT FOUND	NA	u	V	íý	ý	-3.6498106100049736e-4	-0.0010806811910624807
stůl	1	-	NOT FOUND	NA	u	l	ů	ů	-0.0021487603776464475	0.001555329701259462
subjekt	2	-	jedinec, jednotlivec; podmět	абстрактное понятие	u	kt	ue	e	3.517606534660625e-4	0.0012065057277873715
substitut	3	-	náhradník, zástupce	NA	u	t	uiu	u	-7.22697867452692e-4	0.0014566138160106814
substrát	2	-	podklad, základ; základní látka, živná půda	вещество	u	t	uá	á	-3.905608223005836e-4	-0.0023734795139843715
subsystém	3	-	NOT FOUND	NA	u	m	uyé	é	-2.9899260059569946e-4	2.237656738659293e-4
suchar	2	-	NOT FOUND	NA	u	r	ua	a	-0.001310263141531631	-0.0014565308225557517
sud	1	-	NOT FOUND	NA	u	d	u	u	-0.0023250062503528232	0.0019518810434373767
suk	1	-	NOT FOUND	NA	u	k	u	u	-0.0010355302661886085	0.0019038884201873615
sulfát	2	-	síran	вещество	u	t	uá	á	-3.905608223005836e-4	-0.0023734795139843715
summit	2	-	vrchol; setkání nejvyšších představitelů	NA	u	t	ui	i	-0.0013283563368545305	-4.622822544442455e-4
super	2	-	extra, prima, senzační, fantastický, báječný; špičková kvalita	NA	u	r	ue	e	6.696438689640299e-4	5.86546532923181e-4
supermarket	4	-	velká samoobsluha s rozmanitým sortimentem zboží	NA	u	t	ueae	e	5.932560361435103e-4	-3.5954776192362596e-4
supervizor	4	-	dohlížitel, dozorce, inspektor	NA	u	r	ueio	o	-0.0014216779786648838	-1.7974410351826313e-4
suterén	3	-	podzemní podlaží budovy	NA	u	n	ueé	é	-2.807228803515623e-4	-6.131824374936975e-5
suvenýr	3	-	památka, upomínkový předmět	артефакт	u	r	ueý	ý	-6.693752669564788e-4	-0.0011561346526342928
svah	1	-	NOT FOUND	NA	u	h	a	a	-0.0020109564609715595	-3.9843842777079305e-4
sval	1	-	NOT FOUND	NA	u	l	a	a	-0.0016519733474862864	-6.846408981619716e-4
svar	1	-	NOT FOUND	NA	u	r	a	a	-0.001844158549118038	-5.624855527439084e-4
svatostánek	4	ek	NOT FOUND	NA	u	k	aoáe	e	0.004526327858190409	-1.4907878852087349e-4
svaz	1	-	NOT FOUND	NA	u	z	a	a	-0.001824717814297976	-6.257093212383659e-4
svazek	2	ek	NOT FOUND	NA	u	k	ae	e	0.0038684101350468895	7.062330914317988e-4
svetr	1	-	NOT FOUND	NA	u	tr	e	e	6.313920582578821e-4	0.0017320772453047577
svit	1	-	NOT FOUND	NA	u	t	i	i	-0.001775744280281749	4.172852599922142e-4
svitek	2	ek	NOT FOUND	NA	u	k	ie	e	0.0038593213928694568	6.716105939085403e-4
svod	1	-	NOT FOUND	NA	u	d	o	o	-0.001963596206713927	0.0010888552667425312
svorník	2	-	NOT FOUND	NA	u	k	oí	í	0.0016294508546216965	5.245768068288265e-5
svrab	1	-	NOT FOUND	NA	u	b	a	a	-0.0020551106947522585	-3.219926264496945e-4
svár	1	-	NOT FOUND	NA	u	r	á	á	-0.001118467063635434	-0.0014004483844502604
svátek	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
svícen	2	-	NOT FOUND	NA	u	n	íe	e	0.0014203099176241204	5.012613127216688e-4
svěrák	2	ák	NOT FOUND	NA	u	k	ěá	á	0.0022356747606482185	-0.004070285162004886
svět	1	-	NOT FOUND	NA	a	t	ě	ě	-0.0015492653879950345	6.97667165490721e-4
světadíl	3	-	NOT FOUND	NA	u	l	ěaí	í	0.0010665117553423798	-1.8406625651195974e-4
světlomet	3	-	NOT FOUND	NA	u	t	ěoe	e	0.0015970307636168294	2.8822249007719967e-4
světlík	2	-	NOT FOUND	NA	u	k	ěí	í	0.0015209505916615402	-2.2058115610633085e-4
swing	1	-	rytmický styl džezové hudby; houpavý taner	NA	u	ng	i	i	-0.0021608810543526074	3.853832594861995e-4
symbol	2	-	znak, značka, znamení; předmět nesoucí hlubší (skrytý) význam	NA	u	l	yo	o	-0.0011217488307683407	4.373403909537613e-4
symptom	2	-	příznak	NA	u	m	yo	o	-0.0012924359423235835	5.95631182411941e-4
systém	2	-	uspořádaný celek, soustava věcí nebo myšlenek	абстрактное понятие	u	m	yé	é	-0.0018472012332252832	0.0011518415724555704
sádrokarton	4	-	NOT FOUND	NA	u	n	áoao	o	-0.001372410316968398	-4.08734430126071e-4
sál	1	-	NOT FOUND	NA	u	l	á	á	-9.262818620036822e-4	-0.0015226037298683237
sáček	2	ek	NOT FOUND	NA	u	k	áe	e	0.004187838937928305	6.786845942056085e-4
síran	2	an	NOT FOUND	NA	u	n	ía	a	-0.0014493348568983095	-0.0032065845940709163
sítotisk	3	-	NOT FOUND	NA	u	sk	íoi	i	-5.457319218468763e-4	3.239288723582277e-4
sňatek	2	ek	NOT FOUND	NA	u	k	ae	e	0.0038684101350468895	7.062330914317988e-4
tablet	2	-	snímací tabule v podobě desky, vybavená kurzorem, perem s hroty nebo optickým křížem; grafpad	артефакт	u	t	ae	e	9.253470365832035e-4	5.015213250635897e-4
tabulátor	4	-	zařízení u psacích strojů nebo počítačů umožňující řazení údajů do tabulek nebo seznamů; klávesa ovládající toto zařízení	артефакт	u	r	auáo	o	-0.0017321876697701528	-2.8705225356186453e-4
tachograf	3	-	registrační rychloměr	артефакт	u	f	aoa	a	-6.567211688454508e-4	-0.0014928653403836415
tachometr	3	-	otáčkoměr, rychloměr	артефакт	u	tr	aoe	e	0.0025875798991393194	0.0012058012464815433
tah	1	-	NOT FOUND	NA	u	h	a	a	-0.0020109564609715595	-3.9843842777079305e-4
tahač	2	ač	NOT FOUND	NA	u	č	aa	a	-0.0016989158449429809	-0.007801827475609053
tahoun	3	oun	NOT FOUND	NA	u	n	aou	u	-7.332817674170431e-4	0.0018932094653334704
tahák	2	ák	NOT FOUND	NA	u	k	aá	á	0.001725266446276661	-0.003963967108281674
tajemník	3	-	NOT FOUND	NA	u	k	aeí	í	0.002506144618331401	-5.501584953213824e-5
takt	1	-	1. rytmický celek, rytmus; 2. jemné společenské chování; ohleduplnost, šetrnost; citlivost	NA	u	kt	a	a	-0.0017130554183229308	-4.4557154191713705e-4
talent	2	-	1. vysoké nadání, vloha; mimořádná schopnost; 2. starořecká jednotka hmotnosti	абстрактное понятие	u	nt	ae	e	0.0011483421193647179	0.00136076909151585
talisman	3	an	malý předmět pro štěstí nebo ochranu, amulet, maskot	артефакт	u	n	aia	a	-9.68922531524973e-4	-0.0025188856460041814
talíř	2	-	NOT FOUND	NA	u	ř	aí	í	7.160724814109336e-4	-0.002367079343320673
talířek	3	ek	NOT FOUND	NA	u	k	aíe	e	0.005530102585663727	4.986914634799534e-4
tampon	2	-	malý kousek vaty nebo gázy; bezešvý kožený balíček užívaný k ručnímu nanášení barev na desku	артефакт	u	n	ao	o	-0.0015320917102395915	4.242957710321822e-4
tandem	2	-	dvojice; jízdní kolo pro dva jezdce; zadní sedadlo na dvousedadlovém dopravním prostředku	NA	u	m	ae	e	0.0010009229858979906	7.088639303203093e-4
tank	1	-	NOT FOUND	NA	u	nk	a	a	-0.0022085913587016888	-4.2592518708805676e-4
tanker	2	-	loď pro přepravu tekutých nákladů a plynů; tanková, cisternová loď	артефакт	u	r	ae	e	7.64076230837676e-4	6.036006606568591e-4
tarif	2	-	sazba, taxa, cena	NA	u	f	ai	i	-0.00150586359015035	-5.237557051541009e-4
taxis	2	-	NOT FOUND	NA	u	s	ai	i	-0.0017809810183010769	3.6273722966449843e-4
taxík	2	-	NOT FOUND	NA	u	k	aí	í	0.0014798375931886695	-1.0201874510613013e-4
telefon	3	-	NOT FOUND	NA	u	n	eeo	o	-4.343268962782898e-4	3.4236889770233734e-4
telegraf	3	-	NOT FOUND	NA	u	f	eea	a	-5.085663206938659e-4	-0.001482161968004211
telegram	3	-	písemná zpráva, sdělení poslané telegrafickou cestou	артефакт	u	m	eea	a	-6.572942273266692e-4	-0.0012071715254136212
teleskop	3	-	dalekohled	артефакт	u	p	eeo	o	-8.597666006695586e-4	9.04404940837091e-4
temperament	4	-	živost; povaha, letora, osobnostní struktura, soubor dynamických osobnostních vlastností	абстрактное понятие	u	nt	eeae	e	6.042813509677562e-4	8.669671915850112e-4
tendr	1	-	1. veřejná nabídková soutěž, výzva; 2. zásobník paliva a vody pro parní lokomotivy	NA	u	ndr	e	e	-2.7294170709809905e-5	6.749559741120932e-4
tenor	2	-	vysoký mužský hlas; basová křídlovka; ve starších skladbách základní tón, na němž se recituje text	NA	u	r	eo	o	-0.0013548174444094612	6.651701744987091e-4
tenzor	2	-	zobecnění vektoru	NA	u	r	eo	o	-0.0013548174444094612	6.651701744987091e-4
tep	1	-	NOT FOUND	NA	u	p	e	e	-1.655949395235599e-4	0.001496794311425992
terminál	3	-	překladiště, konečná stanice; vstupní a výstupní zařízení počítače	артефакт	u	l	eiá	á	3.059984116752119e-4	-0.002621437954703536
terminátor	4	-	kdo nebo co končí nebo dokončuje;rozhraní mezi osvětlenou a neosvětlenou částí tělesa sluneční soustavy	NA	u	r	eiáo	o	-0.0014692584917256155	-1.9883426672839575e-4
termín	2	-	1. odborný výraz, název; 2. lhůta, období, stanovený den	NA	u	n	eí	í	3.828235435918933e-4	-9.645987196296055e-5
teror	2	-	násilí, hrozba násilím, zastrašování; hrůzovláda	абстрактное понятие	u	r	eo	o	-0.0018038037907025359	0.0011682153585361283
terén	2	-	volná krajina, venek, exteriér; místo výskytu; pozemek, stavební místo	NA	u	n	eé	é	-0.0010815756482534407	1.3843095280264469e-4
terč	1	-	NOT FOUND	NA	u	rč	e	e	4.079635443948448e-4	0.001512161775319608
test	1	-	zkouška schopnosti, zdatnosti, jakosti, znalostí	NA	u	st	e	e	-5.7520978997373035e-5	0.0013685915488795934
tesák	2	ák	NOT FOUND	NA	u	k	eá	á	0.001885256617380423	-0.004106529659288043
text	1	-	1. záznam jazykového projevu; 2. písmo o velikosti 20 bodů	NA	u	xt	e	e	5.971911604589129e-4	0.0014900887300061708
textil	2	-	NOT FOUND	NA	u	l	ei	i	-0.0012244098641451216	1.0716350060743744e-5
tik	1	-	záškuby způsobené nervovými poruchami	NA	u	k	i	i	-7.463972299815456e-4	4.803434181555551e-4
tiket	2	-	formulář na sázení, sázenka	NA	u	t	ie	e	0.001131606959389576	5.36026651163665e-4
tip	1	-	odhad výsledku	NA	u	p	i	i	-0.0021129373845640556	0.0010030130788171332
tisk	1	-	NOT FOUND	NA	u	sk	i	i	-0.001978676889333998	7.423256395300858e-4
tiskopis	3	-	NOT FOUND	NA	u	s	ioi	i	-9.542219015795658e-4	7.659724808502692e-4
titul	2	-	vyjádření hodnosti; nadpis; název díla	абстрактное понятие	u	l	iu	u	-0.002093064039250327	0.0022211608348401673
titulek	3	ek	název, nadpis; psaný text na filmu	NA	u	k	iue	e	0.004980734745337774	5.214366171014983e-4
tlach	1	-	NOT FOUND	NA	u	ch	a	a	-0.001899763832002188	-3.643164662687798e-4
tlak	1	-	NOT FOUND	NA	u	k	a	a	-6.535406930723071e-4	-6.01506730173837e-4
tlakoměr	3	-	NOT FOUND	NA	u	r	aoě	ě	-8.877033238800437e-5	2.1149085765401267e-4
tlampač	2	ač	NOT FOUND	NA	u	č	aa	a	-0.0016989158449429809	-0.007801827475609053
tlukot	2	ot	NOT FOUND	NA	u	t	uo	o	-0.001370166258309104	6.422656519185729e-4
tlumič	2	ič	NOT FOUND	NA	u	č	ui	i	-0.001906502084778399	-0.004824153626792897
tmel	1	-	NOT FOUND	NA	u	l	e	e	2.0251256064497087e-4	8.909904827762795e-4
toast	2	-	bez tuku opečený bílý chléb; topinka	NA	u	st	oa	a	-0.0013522125127575528	-5.654107739938352e-4
tobogán	3	án	NOT FOUND	NA	u	n	ooá	á	6.792691915900478e-4	-0.004975875078523009
tok	1	-	NOT FOUND	NA	u	k	o	o	-6.741202225497128e-4	0.001040862643492516
tomahawk	3	-	válečná vrhací zbraň severoamerických indiánů, kamenná sekera s dřevěnou rukojetí nebo hůl s hlavicí	артефакт	u	wk	oaa	a	-7.111200005249278e-4	-0.005284433906218671
toner	2	-	práškový pigment užívaný u kopírovacích strojů a tiskáren	вещество	u	r	oe	e	6.095369657794287e-4	6.743787917928458e-4
tonik	2	-	šumivý chininový nápoj	вещество	u	k	oi	i	-4.734918197205963e-4	-1.312638359739972e-4
torpédoborec	5	ec	NOT FOUND	NA	u	c	oéooe	e	0.004343743953717741	0.00368121729835291
tovar	2	-	NOT FOUND	NA	u	r	oa	a	-0.0012843641747469605	-9.208564946790858e-4
toxin	2	in	bakteriální rostlinný nebo živočišný jed	вещество	u	n	oi	i	-0.0017937206868157017	-6.603404692728885e-4
trajekt	2	-	plavidlo na přepravu automobilů a železničních souprav	NA	u	kt	ae	e	0.0011105280266165889	7.896424951069642e-4
trakař	2	ař	NOT FOUND	NA	u	ř	aa	a	-0.0010883766046427407	-0.006262723236686421
trakt	1	-	1. část budovy; souvislá řada budov ; 2. ústrojí, např. zažívací	NA	u	kt	a	a	-0.0017130554183229308	-4.4557154191713705e-4
traktor	2	-	1. motorové vozidlo k tažení, popř. pohonů strojů nebo nářadí; 2. posunovač papíru u tiskárny	артефакт	u	r	ao	o	-0.0015662604511102757	5.718111545586201e-4
traktát	2	-	dlouhé učené pojednání; nudný a rozvláčný spis nebo projev	NA	u	t	aá	á	-1.0675365004463532e-4	-0.0025077461660834976
tramp	1	-	táborník ve volné přírodě	NA	u	mp	a	a	-0.0018562643557725256	-4.985919434057231e-4
trans	1	-	hypnotický nebo extatický stav; mrákotný stav	NA	u	ns	a	a	-0.0016421457402208443	-5.926007276297061e-4
